(413.3307007562314, 332.9899649949872, 445.3493908087803)
(416.5945071346222, 339.1900649324104, 416.48423268976944)
(419.32493067081015, 355.02190670145603, 420.465989810423)
(436.46428140154353, 350.6549988159789, 463.74792253333214)
(445.7362363947091, 355.93639475254565, 474.7115581341807)
(448.95528017710717, 369.8574479524691, 460.9788891268637)
(452.8704595951087, 382.2341527796585, 466.90666556811243)
(448.50137787969487, 396.2016155299393, 471.4044846874144)
(461.76179556718716, 398.9291766051503, 473.0577106945275)
(454.3606409258475, 395.43405517665644, 486.59347257170566)
(460.2217426268668, 396.6285460392614, 499.6969159391276)
(471.4303881057601, 403.9476883944911, 508.81635647351015)
(485.50195684396004, 391.2123785490208, 495.4658624693717)
(494.7487688765604, 382.9315212040078, 511.2526255466354)
(492.18822321892094, 390.10674219933964, 530.1732547728508)
(496.229898108473, 410.03929579696376, 531.2897836965819)
(483.78122735108394, 422.00170259291593, 526.4600991190084)
(496.3384018286908, 425.91560327410497, 522.0596191328257)
(499.78659364355633, 440.02828790094264, 532.4925093450997)
(494.66388150278243, 459.8025338862177, 527.7843820376199)
(474.5788086736865, 479.5222426645886, 513.3705313723821)
(486.10782237532976, 496.87260953974555, 511.86938324563704)
(497.8657625037947, 499.3820628058181, 489.5943757702736)
(489.3327047274502, 495.08945566099976, 474.8161729915723)
(497.5350956764009, 481.60718572743673, 469.4553457344586)
(499.77455510986726, 462.0931714112996, 473.50959329220905)
(497.32831624867566, 470.07986578837966, 486.41192060440187)
(494.4303638890987, 443.6710982670663, 491.08875721044825)
(487.0326141307058, 437.4065049788815, 478.43082888774273)
(490.1148903139416, 420.2723523299392, 476.5476400825579)
(499.6088934717517, 407.716784787798, 472.82828021496107)
(494.439047675665, 391.6976593578144, 469.29463650275477)
(490.54781125963655, 372.914482145406, 472.12240541940935)
(476.9018084607365, 371.43481827945766, 460.8157592280546)
(467.9649354513943, 383.8044070762103, 451.0537933548982)
(466.4310829909049, 400.89242764877014, 455.0937435048161)
(461.8377964351802, 401.02497690429647, 441.93515606254016)
(474.933748291948, 416.41286462408516, 438.4675313442316)
(483.8040796679894, 431.223664081025, 440.95048899344795)
(477.95550648663243, 444.18305869893493, 458.9620746329468)
(461.4161029899736, 439.9359972975291, 461.36540825175723)
(458.7250808846656, 444.132206423214, 478.2777589965897)
(459.24424425848423, 460.3678879899856, 473.62179731053857)
(449.3702784008854, 471.31574570593915, 470.7967435734391)
(444.8117081886851, 484.51375457860536, 465.24076314085363)
(459.70860449713507, 496.9593843815046, 466.9833411866292)
(471.0303273991781, 480.41434689677914, 461.48257292579603)
(473.88103361845396, 475.2639195488198, 442.5168476325182)
(474.2959304091026, 498.6535042380554, 440.81937545513364)
(444.2302992791196, 498.75210471925385, 448.040660528812)
(449.32811484390083, 489.6682738497861, 416.3764774674759)
(424.8629830212634, 476.66203245120806, 475.08671849858536)
(432.1990287526794, 489.26486390050525, 481.39589216864306)
(419.2110319774534, 498.99187123688097, 487.28099739046075)
